id_venta,producto,precio,cantidad,fecha_venta,categoria
2202,Televisor,$31.84,7,25/09/2024,Electrónica
2248,SmartWatch,$88.46,8,25/09/2024,Electrónica
2317,Cámara digital,$56.34,7,25/09/2024,Electrónica
2500,Consola de videojuegos,$53.64,8,25/09/2024,Electrónica
103,Espejo decorativo,$43.78,11,26/09/2024,Decoración
666,Cortinas,$29.89,4,26/09/2024,Decoración
698,Rincón de plantas,$93.59,10,26/09/2024,Decoración
1228,Cafetera,$115.89,4,26/09/2024,Electrodomésticos
2400,Consola de videojuegos,$84.09,12,26/09/2024,Electrónica
2793,Smartphone,$91.37,8,26/09/2024,Electrónica
2994,Auriculares,$94.36,9,26/09/2024,Electrónica
379,Lámpara de mesa,$49.43,7,27/09/2024,Decoración
409,Lámpara de mesa,$53.65,5,27/09/2024,Decoración
445,Alfombra,$70.36,12,27/09/2024,Decoración
842,Cuadro decorativo,$71.40,2,27/09/2024,Decoración
1674,Aspiradora,$40.59,8,27/09/2024,Electrodomésticos
2000,Plancha de vapor,$105.50,3,27/09/2024,Electrodomésticos
2190,Consola de videojuegos,$48.86,3,27/09/2024,Electrónica
2686,Laptop,$64.56,11,27/09/2024,Electrónica
304,Jarrón decorativo,$67.72,4,28/09/2024,Decoración
562,Cuadro decorativo,$29.72,3,28/09/2024,Decoración
1247,Horno eléctrico,$55.00,4,28/09/2024,Electrodomésticos
2117,Cámara digital,$73.65,11,28/09/2024,Electrónica
2341,Parlantes Bluetooth,$81.98,2,28/09/2024,Electrónica
2820,Consola de videojuegos,$32.49,6,28/09/2024,Electrónica
26,Cortinas,$38.87,11,29/09/2024,Decoración
614,Jarrón decorativo,$107.04,7,29/09/2024,Decoración
1268,Cafetera,$94.35,12,29/09/2024,Electrodomésticos
1408,Cafetera,$56.98,11,29/09/2024,Electrodomésticos
1522,Heladera,$90.32,12,29/09/2024,Electrodomésticos
1528,Cafetera,$99.75,12,29/09/2024,Electrodomésticos
1679,Batidora,$49.23,12,29/09/2024,Electrodomésticos
1704,Aspiradora,$111.82,9,29/09/2024,Electrodomésticos
2168,SmartWatch,$89.68,8,29/09/2024,Electrónica
2450,Consola de videojuegos,$87.91,4,29/09/2024,Electrónica
2467,Cámara digital,$70.53,7,29/09/2024,Electrónica
2600,Consola de videojuegos,$94.57,3,29/09/2024,Electrónica
2864,Tablet,$105.06,6,29/09/2024,Electrónica
2925,Auriculares,$26.21,4,29/09/2024,Electrónica
232,Cuadro decorativo,$118.49,6,30/09/2024,Decoración
385,Alfombra,$86.29,3,30/09/2024,Decoración
415,Alfombra,$63.40,5,30/09/2024,Decoración
500,Adorno de pared,$110.88,4,30/09/2024,Decoración
565,Alfombra,$55.34,2,30/09/2024,Decoración
683,Espejo decorativo,$123.55,5,30/09/2024,Decoración
705,Alfombra,$49.89,3,30/09/2024,Decoración
899,Candelabro,$51.01,6,30/09/2024,Decoración
996,Cortinas,$33.07,3,30/09/2024,Decoración
1187,Horno eléctrico,$99.57,8,30/09/2024,Electrodomésticos
1411,Freidora eléctrica,$102.20,5,30/09/2024,Electrodomésticos
1511,Freidora eléctrica,$116.49,2,30/09/2024,Electrodomésticos
1644,Aspiradora,$123.36,11,30/09/2024,Electrodomésticos
2031,Parlantes Bluetooth,$31.44,4,30/09/2024,Electrónica
2141,Parlantes Bluetooth,$116.34,12,30/09/2024,Electrónica
521,Lámpara de mesa,$48.44,6,01/10/2024,Decoración
590,Adorno de pared,$30.18,8,01/10/2024,Decoración
892,Cuadro decorativo,$61.57,3,01/10/2024,Decoración
968,Rincón de plantas,$60.20,3,01/10/2024,Decoración
1062,Heladera,$121.59,4,01/10/2024,Electrodomésticos
1423,Microondas,$108.25,12,01/10/2024,Electrodomésticos
2271,Parlantes Bluetooth,$61.01,1,01/10/2024,Electrónica
2295,Auriculares,$56.21,2,01/10/2024,Electrónica
1345,Lavadora,$51.32,4,02/10/2024,Electrodomésticos
2012,Televisor,$48.02,7,02/10/2024,Electrónica
2226,Laptop,$99.45,5,02/10/2024,Electrónica
2442,Televisor,$71.48,4,02/10/2024,Electrónica
2576,Laptop,$123.53,10,02/10/2024,Electrónica
2656,Laptop,$31.99,9,02/10/2024,Electrónica
2915,Auriculares,$33.81,11,02/10/2024,Electrónica
38,Rincón de plantas,$26.44,4,03/10/2024,Decoración
681,Lámpara de mesa,$113.04,1,03/10/2024,Decoración
1815,Lavadora,$65.29,5,03/10/2024,Electrodomésticos
2703,Smartphone,$123.40,12,03/10/2024,Electrónica
2725,Auriculares,$107.61,1,03/10/2024,Electrónica
786,Cortinas,$27.17,8,04/10/2024,Decoración
1358,Cafetera,$95.67,12,04/10/2024,Electrodomésticos
1709,Batidora,$89.72,10,04/10/2024,Electrodomésticos
1857,Horno eléctrico,$74.80,5,04/10/2024,Electrodomésticos
2406,Laptop,$121.00,10,04/10/2024,Electrónica
2538,SmartWatch,$29.14,12,04/10/2024,Electrónica
753,Espejo decorativo,$119.86,4,05/10/2024,Decoración
898,Rincón de plantas,$67.87,11,05/10/2024,Decoración
924,Jarrón decorativo,$64.39,11,05/10/2024,Decoración
1650,Plancha de vapor,$117.52,2,05/10/2024,Electrodomésticos
1779,Batidora,$122.12,4,05/10/2024,Electrodomésticos
1796,Secadora,$63.51,11,05/10/2024,Electrodomésticos
2841,Parlantes Bluetooth,$48.99,10,05/10/2024,Electrónica
1280,Plancha de vapor,$31.01,7,06/10/2024,Electrodomésticos
1595,Lavadora,$80.48,4,06/10/2024,Electrodomésticos
1711,Freidora eléctrica,$34.28,2,06/10/2024,Electrodomésticos
2417,Cámara digital,$109.02,2,06/10/2024,Electrónica
2443,Smartphone,$111.34,5,06/10/2024,Electrónica
158,Rincón de plantas,$117.14,8,07/10/2024,Decoración
223,Espejo decorativo,$70.04,3,07/10/2024,Decoración
474,Jarrón decorativo,$38.87,10,07/10/2024,Decoración
1032,Heladera,$31.35,11,07/10/2024,Electrodomésticos
1141,Freidora eléctrica,$71.45,12,07/10/2024,Electrodomésticos
1738,Cafetera,$40.25,3,07/10/2024,Electrodomésticos
2188,SmartWatch,$41.24,4,07/10/2024,Electrónica
2433,Smartphone,$117.66,5,07/10/2024,Electrónica
2515,Auriculares,$99.53,1,07/10/2024,Electrónica
2608,SmartWatch,$60.98,5,07/10/2024,Electrónica
2831,Parlantes Bluetooth,$86.32,10,07/10/2024,Electrónica
6,Cortinas,$58.87,11,08/10/2024,Decoración
670,Adorno de pared,$55.21,7,08/10/2024,Decoración
816,Cortinas,$74.32,11,08/10/2024,Decoración
991,Lámpara de mesa,$79.63,12,08/10/2024,Decoración
1204,Aspiradora,$87.88,2,08/10/2024,Electrodomésticos
2533,Smartphone,$64.37,1,08/10/2024,Electrónica
2598,SmartWatch,$113.97,7,08/10/2024,Electrónica
2724,Tablet,$42.93,5,08/10/2024,Electrónica
2738,SmartWatch,$65.16,3,08/10/2024,Electrónica
134,Jarrón decorativo,$103.16,11,09/10/2024,Decoración
2353,Smartphone,$33.52,8,09/10/2024,Electrónica
2376,Laptop,$106.01,5,09/10/2024,Electrónica
60,Adorno de pared,$32.58,9,10/10/2024,Decoración
117,Elementos de cerámica,$29.63,4,10/10/2024,Decoración
364,Jarrón decorativo,$73.49,12,10/10/2024,Decoración
498,Rincón de plantas,$42.62,4,10/10/2024,Decoración
668,Rincón de plantas,$61.18,8,10/10/2024,Decoración
1133,Microondas,$121.17,3,10/10/2024,Electrodomésticos
1221,Freidora eléctrica,$112.79,11,10/10/2024,Electrodomésticos
1233,Microondas,$110.22,12,10/10/2024,Electrodomésticos
1239,Batidora,$94.29,2,10/10/2024,Electrodomésticos
1724,Aspiradora,$95.89,1,10/10/2024,Electrodomésticos
2389,Proyector,$73.93,5,10/10/2024,Electrónica
2671,Parlantes Bluetooth,$30.22,6,10/10/2024,Electrónica
2692,Televisor,$52.35,2,10/10/2024,Electrónica
2998,Proyector,$115.84,10,10/10/2024,Electrónica
382,Cuadro decorativo,$115.19,3,11/10/2024,Decoración
438,Rincón de plantas,$104.88,10,11/10/2024,Decoración
584,Jarrón decorativo,$77.31,8,11/10/2024,Decoración
778,Rincón de plantas,$32.69,5,11/10/2024,Decoración
867,Elementos de cerámica,$65.85,5,11/10/2024,Decoración
1113,Microondas,$79.45,3,11/10/2024,Electrodomésticos
1567,Horno eléctrico,$101.95,4,11/10/2024,Electrodomésticos
1610,Plancha de vapor,$91.96,1,11/10/2024,Electrodomésticos
2258,SmartWatch,$68.66,5,11/10/2024,Electrónica
2732,Televisor,$73.89,5,11/10/2024,Electrónica
97,Elementos de cerámica,$116.32,9,12/10/2024,Decoración
317,Elementos de cerámica,$94.69,11,12/10/2024,Decoración
472,Cuadro decorativo,$78.90,2,12/10/2024,Decoración
725,Alfombra,$111.36,11,12/10/2024,Decoración
1890,Plancha de vapor,$102.24,9,12/10/2024,Electrodomésticos
2137,Cámara digital,$108.68,1,12/10/2024,Electrónica
2242,Televisor,$72.27,7,12/10/2024,Electrónica
2352,Televisor,$82.27,2,12/10/2024,Electrónica
2359,Proyector,$52.24,10,12/10/2024,Electrónica
2470,Consola de videojuegos,$111.81,9,12/10/2024,Electrónica
2821,Parlantes Bluetooth,$117.62,9,12/10/2024,Electrónica
646,Cortinas,$44.98,6,13/10/2024,Decoración
1034,Aspiradora,$44.82,2,13/10/2024,Electrodomésticos
2075,Auriculares,$75.39,7,13/10/2024,Electrónica
2710,Consola de videojuegos,$41.81,7,13/10/2024,Electrónica
182,Cuadro decorativo,$78.36,11,14/10/2024,Decoración
1178,Cafetera,$61.69,8,14/10/2024,Electrodomésticos
1687,Horno eléctrico,$117.85,5,14/10/2024,Electrodomésticos
1850,Plancha de vapor,$28.60,5,14/10/2024,Electrodomésticos
2291,Parlantes Bluetooth,$111.95,5,14/10/2024,Electrónica
520,Adorno de pared,$85.98,5,15/10/2024,Decoración
564,Jarrón decorativo,$51.28,7,15/10/2024,Decoración
990,Adorno de pared,$76.72,3,15/10/2024,Decoración
999,Candelabro,$47.09,5,15/10/2024,Decoración
1308,Cafetera,$96.89,7,15/10/2024,Electrodomésticos
2667,Cámara digital,$26.32,4,15/10/2024,Electrónica
2960,Consola de videojuegos,$87.02,11,15/10/2024,Electrónica
1321,Freidora eléctrica,$28.16,4,16/10/2024,Electrodomésticos
1637,Horno eléctrico,$93.24,11,16/10/2024,Electrodomésticos
2427,Cámara digital,$96.56,1,16/10/2024,Electrónica
2448,SmartWatch,$109.91,12,16/10/2024,Electrónica
266,Cortinas,$91.78,5,17/10/2024,Decoración
278,Rincón de plantas,$122.76,10,17/10/2024,Decoración
329,Candelabro,$72.50,11,17/10/2024,Decoración
355,Alfombra,$124.48,4,17/10/2024,Decoración
440,Adorno de pared,$113.49,2,17/10/2024,Decoración
1326,Secadora,$109.40,7,18/10/2024,Electrodomésticos
1512,Heladera,$37.72,10,18/10/2024,Electrodomésticos
1534,Aspiradora,$96.98,8,18/10/2024,Electrodomésticos
2614,Auriculares,$47.88,4,18/10/2024,Electrónica
9,Candelabro,$51.38,5,19/10/2024,Decoración
1574,Aspiradora,$92.59,10,19/10/2024,Electrodomésticos
1615,Lavadora,$114.40,1,19/10/2024,Electrodomésticos
1713,Microondas,$65.46,5,19/10/2024,Electrodomésticos
1859,Batidora,$81.35,8,19/10/2024,Electrodomésticos
2886,Laptop,$49.03,12,19/10/2024,Electrónica
33,Espejo decorativo,$113.71,7,20/10/2024,Decoración
72,Cuadro decorativo,$111.56,1,20/10/2024,Decoración
2923,Smartphone,$33.63,5,20/10/2024,Electrónica
2933,Smartphone,$74.88,5,20/10/2024,Electrónica
591,Lámpara de mesa,$74.62,1,21/10/2024,Decoración
620,Adorno de pared,$92.16,4,21/10/2024,Decoración
680,Adorno de pared,$76.66,3,21/10/2024,Decoración
864,Jarrón decorativo,$55.89,2,21/10/2024,Decoración
1215,Lavadora,$91.79,10,21/10/2024,Electrodomésticos
1385,Lavadora,$111.51,3,21/10/2024,Electrodomésticos
18,Rincón de plantas,$37.09,3,22/10/2024,Decoración
776,Cortinas,$56.80,1,22/10/2024,Decoración
942,Cuadro decorativo,$99.04,8,22/10/2024,Decoración
1766,Secadora,$65.13,9,22/10/2024,Electrodomésticos
1891,Freidora eléctrica,$112.96,6,22/10/2024,Electrodomésticos
2043,Smartphone,$30.55,4,22/10/2024,Electrónica
2128,SmartWatch,$123.02,6,22/10/2024,Electrónica
2472,Televisor,$67.41,1,22/10/2024,Electrónica
2940,Consola de videojuegos,$34.04,6,22/10/2024,Electrónica
596,Cortinas,$75.96,7,23/10/2024,Decoración
1206,Secadora,$44.22,1,23/10/2024,Electrodomésticos
1214,Aspiradora,$121.66,3,23/10/2024,Electrodomésticos
2051,Parlantes Bluetooth,$49.40,9,23/10/2024,Electrónica
2071,Parlantes Bluetooth,$87.97,12,23/10/2024,Electrónica
2094,Auriculares,$118.97,5,23/10/2024,Electrónica
2562,Televisor,$78.28,9,23/10/2024,Electrónica
2914,Auriculares,$26.34,5,23/10/2024,Electrónica
2965,Auriculares,$70.70,11,23/10/2024,Electrónica
1716,Secadora,$62.92,10,24/10/2024,Electrodomésticos
1925,Lavadora,$91.29,4,24/10/2024,Electrodomésticos
2183,Smartphone,$110.92,7,24/10/2024,Electrónica
2783,Smartphone,$95.67,8,24/10/2024,Electrónica
1014,Aspiradora,$106.17,12,25/10/2024,Electrodomésticos
1357,Horno eléctrico,$76.90,11,25/10/2024,Electrodomésticos
1388,Cafetera,$88.66,1,25/10/2024,Electrodomésticos
2103,Smartphone,$44.04,10,25/10/2024,Electrónica
2132,Televisor,$117.96,7,25/10/2024,Electrónica
2311,Parlantes Bluetooth,$79.72,6,25/10/2024,Electrónica
2607,Cámara digital,$54.75,10,25/10/2024,Electrónica
2781,Parlantes Bluetooth,$69.00,12,25/10/2024,Electrónica
114,Jarrón decorativo,$104.03,6,26/10/2024,Decoración
690,Adorno de pared,$103.95,8,26/10/2024,Decoración
853,Espejo decorativo,$87.21,7,26/10/2024,Decoración
1354,Aspiradora,$55.17,4,26/10/2024,Electrodomésticos
1449,Batidora,$73.18,12,26/10/2024,Electrodomésticos
1577,Horno eléctrico,$63.35,1,26/10/2024,Electrodomésticos
1676,Secadora,$88.46,9,26/10/2024,Electrodomésticos
1733,Microondas,$33.38,11,26/10/2024,Electrodomésticos
1987,Horno eléctrico,$113.12,6,26/10/2024,Electrodomésticos
2198,SmartWatch,$78.65,7,26/10/2024,Electrónica
2285,Auriculares,$57.38,1,26/10/2024,Electrónica
2878,SmartWatch,$122.44,5,26/10/2024,Electrónica
25,Alfombra,$38.69,1,27/10/2024,Decoración
674,Jarrón decorativo,$108.63,9,27/10/2024,Decoración
755,Alfombra,$27.68,3,27/10/2024,Decoración
835,Alfombra,$85.65,6,27/10/2024,Decoración
1005,Lavadora,$44.34,3,27/10/2024,Electrodomésticos
1033,Microondas,$113.60,3,27/10/2024,Electrodomésticos
1092,Heladera,$99.93,6,27/10/2024,Electrodomésticos
1094,Aspiradora,$115.50,8,27/10/2024,Electrodomésticos
1349,Batidora,$100.89,5,27/10/2024,Electrodomésticos
1519,Batidora,$101.17,11,27/10/2024,Electrodomésticos
1601,Freidora eléctrica,$32.54,11,27/10/2024,Electrodomésticos
2808,SmartWatch,$54.79,9,27/10/2024,Electrónica
343,Espejo decorativo,$50.49,4,28/10/2024,Decoración
499,Candelabro,$108.91,2,28/10/2024,Decoración
857,Elementos de cerámica,$91.06,8,28/10/2024,Decoración
1144,Aspiradora,$98.46,7,28/10/2024,Electrodomésticos
1487,Horno eléctrico,$102.75,9,28/10/2024,Electrodomésticos
1659,Batidora,$101.49,6,28/10/2024,Electrodomésticos
1911,Freidora eléctrica,$46.16,1,28/10/2024,Electrodomésticos
2217,Cámara digital,$49.71,11,28/10/2024,Electrónica
657,Elementos de cerámica,$69.67,3,29/10/2024,Decoración
1556,Secadora,$117.97,3,29/10/2024,Electrodomésticos
1930,Plancha de vapor,$64.20,5,29/10/2024,Electrodomésticos
2033,Smartphone,$29.94,11,29/10/2024,Electrónica
2107,Cámara digital,$64.14,3,29/10/2024,Electrónica
2529,Proyector,$92.21,4,29/10/2024,Electrónica
2553,Smartphone,$78.89,3,29/10/2024,Electrónica
2660,Consola de videojuegos,$124.46,4,29/10/2024,Electrónica
2774,Auriculares,$37.77,7,29/10/2024,Electrónica
190,Adorno de pared,$36.08,10,30/10/2024,Decoración
1395,Lavadora,$39.64,12,30/10/2024,Electrodomésticos
1403,Microondas,$91.18,1,30/10/2024,Electrodomésticos
1872,Heladera,$60.32,2,30/10/2024,Electrodomésticos
2081,Parlantes Bluetooth,$94.89,10,30/10/2024,Electrónica
2449,Proyector,$104.25,4,30/10/2024,Electrónica
2536,Laptop,$120.96,1,30/10/2024,Electrónica
47,Elementos de cerámica,$66.54,11,31/10/2024,Decoración
58,Rincón de plantas,$58.70,12,31/10/2024,Decoración
346,Cortinas,$52.57,3,31/10/2024,Decoración
523,Espejo decorativo,$45.46,12,31/10/2024,Decoración
539,Candelabro,$85.86,12,31/10/2024,Decoración
2166,Laptop,$115.57,5,31/10/2024,Electrónica
2178,SmartWatch,$104.12,8,31/10/2024,Electrónica
2238,SmartWatch,$68.47,6,31/10/2024,Electrónica
2483,Smartphone,$93.11,4,31/10/2024,Electrónica
2817,Cámara digital,$29.73,9,31/10/2024,Electrónica
2890,Consola de videojuegos,$105.99,5,31/10/2024,Electrónica
4,Jarrón decorativo,$64.12,12,01/11/2024,Decoración
284,Jarrón decorativo,$43.09,7,01/11/2024,Decoración
582,Cuadro decorativo,$61.67,10,01/11/2024,Decoración
2657,Cámara digital,$30.79,8,01/11/2024,Electrónica
2736,Laptop,$113.88,1,01/11/2024,Electrónica
5,Alfombra,$70.10,4,02/11/2024,Decoración
102,Cuadro decorativo,$119.97,3,02/11/2024,Decoración
605,Alfombra,$120.49,6,02/11/2024,Decoración
773,Espejo decorativo,$64.35,8,02/11/2024,Decoración
808,Rincón de plantas,$67.82,11,02/11/2024,Decoración
1293,Microondas,$100.74,11,02/11/2024,Electrodomésticos
1415,Lavadora,$29.44,10,02/11/2024,Electrodomésticos
1559,Batidora,$59.48,4,02/11/2024,Electrodomésticos
1780,Plancha de vapor,$119.00,1,02/11/2024,Electrodomésticos
1049,Batidora,$64.32,8,03/11/2024,Electrodomésticos
1420,Plancha de vapor,$100.54,6,03/11/2024,Electrodomésticos
610,Adorno de pared,$27.89,8,04/11/2024,Decoración
1262,Heladera,$43.72,1,04/11/2024,Electrodomésticos
27,Elementos de cerámica,$112.53,11,05/11/2024,Decoración
552,Cuadro decorativo,$88.67,11,05/11/2024,Decoración
587,Elementos de cerámica,$33.98,9,05/11/2024,Decoración
642,Cuadro decorativo,$73.67,7,05/11/2024,Decoración
1071,Freidora eléctrica,$71.74,2,05/11/2024,Electrodomésticos
1283,Microondas,$94.63,9,05/11/2024,Electrodomésticos
1466,Secadora,$85.31,5,05/11/2024,Electrodomésticos
1810,Plancha de vapor,$70.67,11,05/11/2024,Electrodomésticos
142,Cuadro decorativo,$114.44,10,06/11/2024,Decoración
464,Jarrón decorativo,$49.06,11,06/11/2024,Decoración
597,Elementos de cerámica,$96.57,8,06/11/2024,Decoración
634,Jarrón decorativo,$45.62,4,06/11/2024,Decoración
719,Lámpara de mesa,$56.43,2,06/11/2024,Decoración
758,Rincón de plantas,$29.00,10,06/11/2024,Decoración
875,Alfombra,$36.34,5,06/11/2024,Decoración
2412,Televisor,$108.45,8,06/11/2024,Electrónica
263,Espejo decorativo,$103.07,6,07/11/2024,Decoración
273,Espejo decorativo,$49.11,10,07/11/2024,Decoración
825,Alfombra,$34.70,1,07/11/2024,Decoración
862,Cuadro decorativo,$48.36,8,07/11/2024,Decoración
1493,Microondas,$73.63,12,07/11/2024,Electrodomésticos
1790,Plancha de vapor,$80.84,5,07/11/2024,Electrodomésticos
1875,Lavadora,$58.04,6,07/11/2024,Electrodomésticos
2113,Smartphone,$119.26,2,07/11/2024,Electrónica
2250,Consola de videojuegos,$78.68,11,07/11/2024,Electrónica
2335,Auriculares,$108.76,8,07/11/2024,Electrónica
2357,Cámara digital,$49.90,1,07/11/2024,Electrónica
2401,Parlantes Bluetooth,$65.49,11,07/11/2024,Electrónica
2909,Proyector,$108.21,12,07/11/2024,Electrónica
636,Cortinas,$46.09,1,08/11/2024,Decoración
761,Lámpara de mesa,$80.48,10,08/11/2024,Decoración
951,Lámpara de mesa,$58.55,9,08/11/2024,Decoración
1098,Cafetera,$45.95,7,08/11/2024,Electrodomésticos
1348,Cafetera,$111.70,10,08/11/2024,Electrodomésticos
2351,Parlantes Bluetooth,$115.66,3,08/11/2024,Electrónica
2411,Parlantes Bluetooth,$61.45,8,08/11/2024,Electrónica
481,Lámpara de mesa,$55.87,3,09/11/2024,Decoración
576,Cortinas,$122.36,8,09/11/2024,Decoración
861,Lámpara de mesa,$66.88,4,09/11/2024,Decoración
889,Lámpara de mesa,$95.87,7,09/11/2024,Decoración
1527,Horno eléctrico,$36.02,3,09/11/2024,Electrodomésticos
2507,Cámara digital,$27.72,8,09/11/2024,Electrónica
2589,Proyector,$82.90,8,09/11/2024,Electrónica
2850,Consola de videojuegos,$84.81,4,09/11/2024,Electrónica
2908,SmartWatch,$78.63,4,09/11/2024,Electrónica
327,Elementos de cerámica,$105.59,9,10/11/2024,Decoración
1021,Freidora eléctrica,$49.62,6,10/11/2024,Electrodomésticos
1200,Plancha de vapor,$83.34,10,10/11/2024,Electrodomésticos
1243,Microondas,$64.56,12,10/11/2024,Electrodomésticos
1619,Batidora,$96.56,3,10/11/2024,Electrodomésticos
2010,Consola de videojuegos,$51.13,2,10/11/2024,Electrónica
2087,Cámara digital,$35.44,3,10/11/2024,Electrónica
2573,Smartphone,$91.52,7,10/11/2024,Electrónica
217,Elementos de cerámica,$47.48,2,11/11/2024,Decoración
272,Cuadro decorativo,$93.84,10,11/11/2024,Decoración
545,Alfombra,$43.63,1,11/11/2024,Decoración
688,Rincón de plantas,$81.27,11,11/11/2024,Decoración
1430,Plancha de vapor,$34.93,9,11/11/2024,Electrodomésticos
1497,Horno eléctrico,$83.30,10,11/11/2024,Electrodomésticos
1509,Batidora,$55.25,10,11/11/2024,Electrodomésticos
2060,Consola de videojuegos,$73.40,5,11/11/2024,Electrónica
2263,Smartphone,$47.67,6,11/11/2024,Electrónica
2558,SmartWatch,$63.94,7,11/11/2024,Electrónica
2814,Auriculares,$89.91,9,11/11/2024,Electrónica
420,Adorno de pared,$65.00,4,12/11/2024,Decoración
514,Jarrón decorativo,$59.63,10,12/11/2024,Decoración
544,Jarrón decorativo,$29.63,5,12/11/2024,Decoración
880,Adorno de pared,$105.74,10,12/11/2024,Decoración
1908,Cafetera,$55.91,3,12/11/2024,Electrodomésticos
655,Alfombra,$124.49,11,13/11/2024,Decoración
1111,Freidora eléctrica,$100.12,12,13/11/2024,Electrodomésticos
2118,SmartWatch,$99.50,5,13/11/2024,Electrónica
2208,SmartWatch,$33.12,10,13/11/2024,Electrónica
36,Cortinas,$28.63,5,14/11/2024,Decoración
316,Cortinas,$90.56,2,14/11/2024,Decoración
885,Alfombra,$97.56,1,14/11/2024,Decoración
1566,Secadora,$78.40,8,14/11/2024,Electrodomésticos
1753,Microondas,$38.63,9,14/11/2024,Electrodomésticos
2316,Laptop,$78.67,3,14/11/2024,Electrónica
2374,Auriculares,$55.05,12,14/11/2024,Electrónica
2958,SmartWatch,$64.59,10,14/11/2024,Electrónica
671,Lámpara de mesa,$66.33,7,15/11/2024,Decoración
1462,Heladera,$121.56,12,15/11/2024,Electrodomésticos
1463,Microondas,$70.42,10,15/11/2024,Electrodomésticos
1517,Horno eléctrico,$41.23,8,15/11/2024,Electrodomésticos
1564,Aspiradora,$60.80,1,15/11/2024,Electrodomésticos
1621,Freidora eléctrica,$56.74,9,15/11/2024,Electrodomésticos
1749,Batidora,$107.07,9,15/11/2024,Electrodomésticos
1912,Heladera,$82.42,8,15/11/2024,Electrodomésticos
2727,Cámara digital,$114.98,12,15/11/2024,Electrónica
618,Rincón de plantas,$36.15,8,16/11/2024,Decoración
944,Jarrón decorativo,$98.76,1,16/11/2024,Decoración
1015,Lavadora,$91.96,12,16/11/2024,Electrodomésticos
1671,Freidora eléctrica,$106.34,8,16/11/2024,Electrodomésticos
2025,Auriculares,$42.93,2,16/11/2024,Electrónica
2602,Televisor,$118.04,4,16/11/2024,Electrónica
21,Lámpara de mesa,$41.84,12,17/11/2024,Decoración
227,Elementos de cerámica,$32.11,11,17/11/2024,Decoración
361,Lámpara de mesa,$120.89,2,17/11/2024,Decoración
757,Elementos de cerámica,$36.44,10,17/11/2024,Decoración
779,Lámpara de mesa,$72.68,9,17/11/2024,Decoración
1137,Horno eléctrico,$51.17,7,17/11/2024,Electrodomésticos
1165,Lavadora,$73.58,9,17/11/2024,Electrodomésticos
1651,Freidora eléctrica,$78.73,10,17/11/2024,Electrodomésticos
2074,Auriculares,$70.55,1,17/11/2024,Electrónica
2631,Parlantes Bluetooth,$66.84,11,17/11/2024,Electrónica
2881,Parlantes Bluetooth,$39.46,11,17/11/2024,Electrónica
70,Adorno de pared,$105.42,12,18/11/2024,Decoración
371,Lámpara de mesa,$110.45,12,18/11/2024,Decoración
389,Lámpara de mesa,$40.06,4,18/11/2024,Decoración
431,Lámpara de mesa,$98.30,6,18/11/2024,Decoración
883,Espejo decorativo,$32.09,8,18/11/2024,Decoración
1142,Heladera,$62.61,3,18/11/2024,Electrodomésticos
1314,Aspiradora,$86.12,6,18/11/2024,Electrodomésticos
1365,Lavadora,$74.74,1,18/11/2024,Electrodomésticos
1605,Lavadora,$57.74,1,18/11/2024,Electrodomésticos
1691,Freidora eléctrica,$49.47,12,18/11/2024,Electrodomésticos
1818,Cafetera,$116.81,1,18/11/2024,Electrodomésticos
1942,Heladera,$85.36,12,18/11/2024,Electrodomésticos
1991,Freidora eléctrica,$64.55,5,18/11/2024,Electrodomésticos
2274,Auriculares,$114.43,1,18/11/2024,Electrónica
2441,Parlantes Bluetooth,$55.81,4,18/11/2024,Electrónica
2638,SmartWatch,$124.00,5,18/11/2024,Electrónica
136,Cortinas,$31.50,7,19/11/2024,Decoración
589,Lámpara de mesa,$111.78,2,19/11/2024,Decoración
801,Lámpara de mesa,$72.15,9,19/11/2024,Decoración
1159,Batidora,$111.36,7,19/11/2024,Electrodomésticos
1836,Secadora,$68.69,4,19/11/2024,Electrodomésticos
1913,Microondas,$75.41,12,19/11/2024,Electrodomésticos
2872,Televisor,$105.88,3,19/11/2024,Electrónica
119,Lámpara de mesa,$50.60,11,20/11/2024,Decoración
152,Cuadro decorativo,$86.46,4,20/11/2024,Decoración
592,Cuadro decorativo,$34.61,9,20/11/2024,Decoración
676,Cortinas,$40.01,5,20/11/2024,Decoración
1079,Batidora,$53.18,2,20/11/2024,Electrodomésticos
1302,Heladera,$29.85,2,20/11/2024,Electrodomésticos
1498,Cafetera,$61.91,7,20/11/2024,Electrodomésticos
1774,Aspiradora,$120.80,3,20/11/2024,Electrodomésticos
1881,Freidora eléctrica,$107.86,9,20/11/2024,Electrodomésticos
1993,Microondas,$60.07,5,20/11/2024,Electrodomésticos
2009,Proyector,$73.42,10,20/11/2024,Electrónica
2591,Parlantes Bluetooth,$28.10,8,20/11/2024,Electrónica
1542,Microondas,$98.15,3,21/11/2024,Electrodomésticos
1951,Freidora eléctrica,$112.16,5,21/11/2024,Electrodomésticos
2179,Proyector,$111.31,11,21/11/2024,Electrónica
2977,Cámara digital,$116.01,12,21/11/2024,Electrónica
384,Jarrón decorativo,$105.16,6,22/11/2024,Decoración
837,Elementos de cerámica,$56.10,12,22/11/2024,Decoración
907,Elementos de cerámica,$49.85,8,22/11/2024,Decoración
1309,Batidora,$68.82,5,22/11/2024,Electrodomésticos
